product_id,product_name,price,brand,description,rating,rating_count,user_id,user_name
9a11fc0a,Mirror,401.0,Brand 16,"A high-quality mirror made by Brand 16. Durable and stylish, perfect for modern bathrooms.",4.6,60,U0665,User_685
2c19c63e,Water Filter,352.48,Brand 14,"A high-quality water filter made by Brand 14. Durable and stylish, perfect for modern bathrooms.",4.7,380,U0126,User_706
843286f8,Shower Curtain,864.48,Brand 39,"A high-quality shower curtain made by Brand 39. Durable and stylish, perfect for modern bathrooms.",3.1,327,U0215,User_641
bc987d08,Faucet,531.5,Brand 25,"A high-quality faucet made by Brand 25. Durable and stylish, perfect for modern bathrooms.",3.8,274,U0409,User_849
35eaebef,Toilet Seat,505.52,Brand 37,"A high-quality toilet seat made by Brand 37. Durable and stylish, perfect for modern bathrooms.",4.5,286,U0128,User_913
48f13c92,Hand Dryer,892.34,Brand 46,"A high-quality hand dryer made by Brand 46. Durable and stylish, perfect for modern bathrooms.",4.7,321,U0125,User_475
d13eaa6b,Soap Dispenser,277.72,Brand 48,"A high-quality soap dispenser made by Brand 48. Durable and stylish, perfect for modern bathrooms.",3.2,16,U0553,User_605
2ee19318,Toilet Paper Holder,280.32,Brand 29,"A high-quality toilet paper holder made by Brand 29. Durable and stylish, perfect for modern bathrooms.",4.3,376,U0998,User_360
d1266be1,Water Filter,239.68,Brand 21,"A high-quality water filter made by Brand 21. Durable and stylish, perfect for modern bathrooms.",4.9,130,U0951,User_417
af0bfaed,Showerhead,657.09,Brand 16,"A high-quality showerhead made by Brand 16. Durable and stylish, perfect for modern bathrooms.",4.8,120,U0241,User_867
f2187e32,Bidet,630.49,Brand 50,"A high-quality bidet made by Brand 50. Durable and stylish, perfect for modern bathrooms.",4.2,91,U0252,User_799
efd22b80,Drain Cover,247.67,Brand 16,"A high-quality drain cover made by Brand 16. Durable and stylish, perfect for modern bathrooms.",3.6,424,U0611,User_519
2ebbccee,Mirror,467.36,Brand 12,"A high-quality mirror made by Brand 12. Durable and stylish, perfect for modern bathrooms.",4.0,259,U0923,User_368
d1e2566d,Cabinet,760.76,Brand 38,"A high-quality cabinet made by Brand 38. Durable and stylish, perfect for modern bathrooms.",4.1,39,U0313,User_314
15fbc307,Toilet Seat,173.4,Brand 31,"A high-quality toilet seat made by Brand 31. Durable and stylish, perfect for modern bathrooms.",3.0,63,U0906,User_761
98540871,Wall Tiles,126.73,Brand 29,"A high-quality wall tiles made by Brand 29. Durable and stylish, perfect for modern bathrooms.",3.1,185,U0173,User_411
fb0a429a,Shower Panel,940.41,Brand 21,"A high-quality shower panel made by Brand 21. Durable and stylish, perfect for modern bathrooms.",4.7,72,U0316,User_255
be117fdb,Floor Drain,503.49,Brand 29,"A high-quality floor drain made by Brand 29. Durable and stylish, perfect for modern bathrooms.",3.3,425,U0848,User_453
1aae997f,Bathtub,173.41,Brand 18,"A high-quality bathtub made by Brand 18. Durable and stylish, perfect for modern bathrooms.",3.0,43,U0141,User_910
db64a3aa,Cabinet,698.73,Brand 10,"A high-quality cabinet made by Brand 10. Durable and stylish, perfect for modern bathrooms.",4.1,432,U0984,User_616
f8415e45,Bathroom Scale,716.14,Brand 39,"A high-quality bathroom scale made by Brand 39. Durable and stylish, perfect for modern bathrooms.",4.7,59,U0545,User_782
3900659d,Plunger,325.81,Brand 29,"A high-quality plunger made by Brand 29. Durable and stylish, perfect for modern bathrooms.",3.5,393,U0851,User_458
cdf40a8e,Cabinet,314.66,Brand 34,"A high-quality cabinet made by Brand 34. Durable and stylish, perfect for modern bathrooms.",3.5,435,U0297,User_345
a94cde0c,Pipe Connector,619.22,Brand 38,"A high-quality pipe connector made by Brand 38. Durable and stylish, perfect for modern bathrooms.",3.7,210,U0087,User_904
690200a4,Corner Shelf,132.35,Brand 11,"A high-quality corner shelf made by Brand 11. Durable and stylish, perfect for modern bathrooms.",3.0,14,U0566,User_251
52b26087,Bathroom Scale,355.15,Brand 34,"A high-quality bathroom scale made by Brand 34. Durable and stylish, perfect for modern bathrooms.",4.7,479,U0439,User_285
656eec3a,Drain Cover,209.52,Brand 48,"A high-quality drain cover made by Brand 48. Durable and stylish, perfect for modern bathrooms.",3.1,328,U0971,User_400
1ee7b72a,Vanity Unit,819.81,Brand 33,"A high-quality vanity unit made by Brand 33. Durable and stylish, perfect for modern bathrooms.",4.7,396,U0460,User_431
360f9407,Bidet,791.02,Brand 11,"A high-quality bidet made by Brand 11. Durable and stylish, perfect for modern bathrooms.",3.7,364,U0670,User_582
32ed7ab0,Wall Tiles,120.58,Brand 26,"A high-quality wall tiles made by Brand 26. Durable and stylish, perfect for modern bathrooms.",4.9,32,U0246,User_358
72a4273f,Heated Towel Rail,340.48,Brand 33,"A high-quality heated towel rail made by Brand 33. Durable and stylish, perfect for modern bathrooms.",3.6,115,U0394,User_608
5e9ba4a2,Shower Panel,97.62,Brand 28,"A high-quality shower panel made by Brand 28. Durable and stylish, perfect for modern bathrooms.",3.5,385,U0981,User_947
c1811966,Hand Shower,159.21,Brand 26,"A high-quality hand shower made by Brand 26. Durable and stylish, perfect for modern bathrooms.",4.4,34,U0140,User_416
a7765287,Overhead Shower,884.86,Brand 11,"A high-quality overhead shower made by Brand 11. Durable and stylish, perfect for modern bathrooms.",3.6,68,U0943,User_930
39a974f3,Toilet Paper Holder,907.0,Brand 17,"A high-quality toilet paper holder made by Brand 17. Durable and stylish, perfect for modern bathrooms.",3.4,299,U0903,User_484
01a6e0aa,Cabinet,212.0,Brand 20,"A high-quality cabinet made by Brand 20. Durable and stylish, perfect for modern bathrooms.",3.2,306,U0656,User_429
48f13c92,Hand Dryer,892.34,Brand 46,"A high-quality hand dryer made by Brand 46. Durable and stylish, perfect for modern bathrooms.",4.7,321,U0295,User_768
d40c0c8f,Hand Shower,807.76,Brand 4,"A high-quality hand shower made by Brand 4. Durable and stylish, perfect for modern bathrooms.",3.2,19,U0226,User_492
7f7d3af8,Plunger,539.33,Brand 16,"A high-quality plunger made by Brand 16. Durable and stylish, perfect for modern bathrooms.",3.8,182,U0858,User_697
994a5d46,Vanity Unit,143.6,Brand 40,"A high-quality vanity unit made by Brand 40. Durable and stylish, perfect for modern bathrooms.",4.8,362,U0539,User_531
7019e7bc,Bathtub,543.9,Brand 3,"A high-quality bathtub made by Brand 3. Durable and stylish, perfect for modern bathrooms.",3.1,204,U0017,User_869
06197f04,Corner Shelf,874.17,Brand 24,"A high-quality corner shelf made by Brand 24. Durable and stylish, perfect for modern bathrooms.",4.1,393,U0243,User_156
eab40dae,Overhead Shower,539.43,Brand 36,"A high-quality overhead shower made by Brand 36. Durable and stylish, perfect for modern bathrooms.",4.6,251,U0069,User_2
c6a6972d,Toilet Paper Holder,869.75,Brand 49,"A high-quality toilet paper holder made by Brand 49. Durable and stylish, perfect for modern bathrooms.",4.2,205,U0564,User_31
e9d611e6,Shower Panel,667.27,Brand 18,"A high-quality shower panel made by Brand 18. Durable and stylish, perfect for modern bathrooms.",4.3,202,U0121,User_832
f613a245,Wall Tiles,868.88,Brand 43,"A high-quality wall tiles made by Brand 43. Durable and stylish, perfect for modern bathrooms.",4.0,8,U0551,User_878
6ad85678,Drain Cover,61.17,Brand 25,"A high-quality drain cover made by Brand 25. Durable and stylish, perfect for modern bathrooms.",4.7,488,U0037,User_637
2c6941ed,Towel Rack,497.95,Brand 20,"A high-quality towel rack made by Brand 20. Durable and stylish, perfect for modern bathrooms.",4.6,222,U0418,User_684
050ec4ac,Hand Dryer,676.25,Brand 34,"A high-quality hand dryer made by Brand 34. Durable and stylish, perfect for modern bathrooms.",3.0,459,U0680,User_294
33fa39fb,Wall Tiles,859.02,Brand 10,"A high-quality wall tiles made by Brand 10. Durable and stylish, perfect for modern bathrooms.",3.4,190,U0220,User_859
de1b2127,Towel Rack,937.65,Brand 35,"A high-quality towel rack made by Brand 35. Durable and stylish, perfect for modern bathrooms.",3.4,67,U0201,User_316
b697f87e,Heated Towel Rail,505.58,Brand 26,"A high-quality heated towel rail made by Brand 26. Durable and stylish, perfect for modern bathrooms.",3.6,130,U0397,User_775
72225833,Pipe Connector,297.33,Brand 42,"A high-quality pipe connector made by Brand 42. Durable and stylish, perfect for modern bathrooms.",4.6,283,U0565,User_11
428f845b,Wall Tiles,972.58,Brand 6,"A high-quality wall tiles made by Brand 6. Durable and stylish, perfect for modern bathrooms.",4.1,52,U0007,User_196
a253bf40,Toilet,184.45,Brand 17,"A high-quality toilet made by Brand 17. Durable and stylish, perfect for modern bathrooms.",3.1,373,U0044,User_222
8bf3e4dc,Wall Tiles,453.78,Brand 32,"A high-quality wall tiles made by Brand 32. Durable and stylish, perfect for modern bathrooms.",3.5,461,U0441,User_360
951215c9,Corner Shelf,479.08,Brand 9,"A high-quality corner shelf made by Brand 9. Durable and stylish, perfect for modern bathrooms.",4.3,121,U0041,User_601
dccc2dde,Overhead Shower,292.67,Brand 18,"A high-quality overhead shower made by Brand 18. Durable and stylish, perfect for modern bathrooms.",3.2,248,U0087,User_178
f4edbb29,Overhead Shower,790.07,Brand 26,"A high-quality overhead shower made by Brand 26. Durable and stylish, perfect for modern bathrooms.",3.8,170,U0539,User_708
497cfeb1,Hand Shower,830.47,Brand 1,"A high-quality hand shower made by Brand 1. Durable and stylish, perfect for modern bathrooms.",4.2,57,U0791,User_275
f17358d4,Pipe Connector,105.14,Brand 41,"A high-quality pipe connector made by Brand 41. Durable and stylish, perfect for modern bathrooms.",3.4,294,U0366,User_173
3af976a3,Bathroom Scale,311.55,Brand 20,"A high-quality bathroom scale made by Brand 20. Durable and stylish, perfect for modern bathrooms.",3.8,58,U0258,User_686
ba81c176,Wall Tiles,639.33,Brand 44,"A high-quality wall tiles made by Brand 44. Durable and stylish, perfect for modern bathrooms.",4.0,29,U0866,User_205
83d3e702,Bidet,387.34,Brand 49,"A high-quality bidet made by Brand 49. Durable and stylish, perfect for modern bathrooms.",3.2,43,U0951,User_313
ce84cc67,Bathtub,605.68,Brand 10,"A high-quality bathtub made by Brand 10. Durable and stylish, perfect for modern bathrooms.",5.0,107,U0718,User_330
806ed5b5,Soap Dispenser,556.14,Brand 18,"A high-quality soap dispenser made by Brand 18. Durable and stylish, perfect for modern bathrooms.",4.2,325,U0759,User_463
3ac2beaa,Faucet,765.76,Brand 33,"A high-quality faucet made by Brand 33. Durable and stylish, perfect for modern bathrooms.",3.2,290,U0315,User_722
bafdcf71,Showerhead,267.92,Brand 25,"A high-quality showerhead made by Brand 25. Durable and stylish, perfect for modern bathrooms.",3.4,244,U0016,User_572
f34a754e,Shower Panel,357.67,Brand 2,"A high-quality shower panel made by Brand 2. Durable and stylish, perfect for modern bathrooms.",4.4,44,U0165,User_813
3e5bf1f6,Toilet,618.04,Brand 8,"A high-quality toilet made by Brand 8. Durable and stylish, perfect for modern bathrooms.",3.7,66,U0704,User_404
a5bfd773,Shower Curtain,279.02,Brand 10,"A high-quality shower curtain made by Brand 10. Durable and stylish, perfect for modern bathrooms.",4.7,481,U0091,User_767
14da8ff3,Heated Towel Rail,606.98,Brand 7,"A high-quality heated towel rail made by Brand 7. Durable and stylish, perfect for modern bathrooms.",4.8,16,U0336,User_925
fb38f9a0,Toilet Paper Holder,256.09,Brand 13,"A high-quality toilet paper holder made by Brand 13. Durable and stylish, perfect for modern bathrooms.",4.6,26,U0646,User_871
8de163d2,Toilet,453.7,Brand 26,"A high-quality toilet made by Brand 26. Durable and stylish, perfect for modern bathrooms.",4.6,9,U0691,User_873
bfd9df45,Heated Towel Rail,111.92,Brand 35,"A high-quality heated towel rail made by Brand 35. Durable and stylish, perfect for modern bathrooms.",4.5,100,U0990,User_793
a120207b,Shower Enclosure,716.27,Brand 8,"A high-quality shower enclosure made by Brand 8. Durable and stylish, perfect for modern bathrooms.",4.5,224,U0948,User_642
66b46fa2,Shower Curtain,684.37,Brand 21,"A high-quality shower curtain made by Brand 21. Durable and stylish, perfect for modern bathrooms.",4.8,175,U0934,User_911
c2a03903,Soap Dispenser,429.82,Brand 13,"A high-quality soap dispenser made by Brand 13. Durable and stylish, perfect for modern bathrooms.",4.2,94,U0794,User_899
be6db5d9,Wall Tiles,780.67,Brand 13,"A high-quality wall tiles made by Brand 13. Durable and stylish, perfect for modern bathrooms.",4.2,111,U0032,User_525
479154c4,Shower Curtain,61.65,Brand 27,"A high-quality shower curtain made by Brand 27. Durable and stylish, perfect for modern bathrooms.",3.8,260,U0973,User_929
fa4f684f,Bathroom Scale,327.49,Brand 12,"A high-quality bathroom scale made by Brand 12. Durable and stylish, perfect for modern bathrooms.",3.7,434,U0186,User_800
b71b61d0,Wall Mount,806.65,Brand 46,"A high-quality wall mount made by Brand 46. Durable and stylish, perfect for modern bathrooms.",3.2,141,U0558,User_657
91196d7a,Mirror,917.27,Brand 8,"A high-quality mirror made by Brand 8. Durable and stylish, perfect for modern bathrooms.",4.5,415,U0207,User_242
4deee2a0,Sink,116.06,Brand 30,"A high-quality sink made by Brand 30. Durable and stylish, perfect for modern bathrooms.",3.0,211,U0483,User_523
d3e60257,Sink,535.43,Brand 27,"A high-quality sink made by Brand 27. Durable and stylish, perfect for modern bathrooms.",4.3,413,U0955,User_422
f3181f8a,Toilet Brush,905.4,Brand 15,"A high-quality toilet brush made by Brand 15. Durable and stylish, perfect for modern bathrooms.",3.8,257,U0849,User_899
244fed35,Soap Dispenser,91.84,Brand 30,"A high-quality soap dispenser made by Brand 30. Durable and stylish, perfect for modern bathrooms.",4.4,126,U0472,User_930
0130fa8d,Shower Curtain,508.98,Brand 5,"A high-quality shower curtain made by Brand 5. Durable and stylish, perfect for modern bathrooms.",3.3,156,U0848,User_776
16980111,Pipe Connector,337.1,Brand 11,"A high-quality pipe connector made by Brand 11. Durable and stylish, perfect for modern bathrooms.",4.1,394,U0239,User_871
929ed688,Water Filter,75.65,Brand 20,"A high-quality water filter made by Brand 20. Durable and stylish, perfect for modern bathrooms.",3.3,292,U0880,User_174
a0ebcc91,Toilet Seat,826.55,Brand 16,"A high-quality toilet seat made by Brand 16. Durable and stylish, perfect for modern bathrooms.",3.2,421,U0315,User_215
a6baa423,Toilet Seat,888.91,Brand 15,"A high-quality toilet seat made by Brand 15. Durable and stylish, perfect for modern bathrooms.",3.1,444,U0387,User_417
4aa9323b,Shower Curtain,156.67,Brand 42,"A high-quality shower curtain made by Brand 42. Durable and stylish, perfect for modern bathrooms.",3.5,390,U0586,User_929
15219807,Hand Dryer,528.51,Brand 19,"A high-quality hand dryer made by Brand 19. Durable and stylish, perfect for modern bathrooms.",3.3,267,U0039,User_505
f0b6f4eb,Shower Curtain,169.89,Brand 48,"A high-quality shower curtain made by Brand 48. Durable and stylish, perfect for modern bathrooms.",3.2,441,U0234,User_386
70eb9ea9,Vanity Unit,769.67,Brand 24,"A high-quality vanity unit made by Brand 24. Durable and stylish, perfect for modern bathrooms.",3.7,282,U0875,User_243
46515aac,Vanity Unit,713.14,Brand 17,"A high-quality vanity unit made by Brand 17. Durable and stylish, perfect for modern bathrooms.",3.7,24,U0618,User_927
51f6e948,Bathroom Scale,953.77,Brand 27,"A high-quality bathroom scale made by Brand 27. Durable and stylish, perfect for modern bathrooms.",4.7,267,U0720,User_32
273bce95,Hand Dryer,246.94,Brand 31,"A high-quality hand dryer made by Brand 31. Durable and stylish, perfect for modern bathrooms.",3.1,186,U0007,User_19
b58af5e3,Bidet,412.86,Brand 1,"A high-quality bidet made by Brand 1. Durable and stylish, perfect for modern bathrooms.",3.0,316,U0610,User_307
67471194,Toilet Brush,957.5,Brand 42,"A high-quality toilet brush made by Brand 42. Durable and stylish, perfect for modern bathrooms.",4.8,403,U0571,User_545
5acdd955,Toilet,73.69,Brand 21,"A high-quality toilet made by Brand 21. Durable and stylish, perfect for modern bathrooms.",3.5,447,U0942,User_797
80a03648,Pipe Connector,658.58,Brand 28,"A high-quality pipe connector made by Brand 28. Durable and stylish, perfect for modern bathrooms.",4.0,205,U0966,User_641
be117fdb,Floor Drain,503.49,Brand 29,"A high-quality floor drain made by Brand 29. Durable and stylish, perfect for modern bathrooms.",3.3,425,U0752,User_874
bf5db787,Plunger,664.0,Brand 14,"A high-quality plunger made by Brand 14. Durable and stylish, perfect for modern bathrooms.",3.7,177,U0907,User_85
722b5f7a,Cabinet,939.15,Brand 28,"A high-quality cabinet made by Brand 28. Durable and stylish, perfect for modern bathrooms.",5.0,161,U0796,User_686
